beta_I,beta_FR,phi0,theta_N,alpha,gamma_comm,delta_C,phi_obs,R0
0.76072015,1.5903736,0.34192613,0.051476528,0.060377616,0.026018913,0.018971688,0.54708173,1.9113737
0.84751338,1.7392597,0.42372629,0.028687453,0.016623055,0.018108329,0.095450351,1.1146758,2.3317594
0.88449129,1.4628921,0.33746283,0.05464742,0.06272444,0.032637693,0.025586149,0.90199655,2.1680875
0.75363082,1.4494771,0.40823974,0.030130864,0.028434368,0.010693725,0.10642717,0.86327856,2.0451657
0.86818173,1.5710356,0.38807969,0.044038361,0.047896832,0.036317049,0.037400805,1.1634794,2.2479335
0.83804297,1.3613282,0.40911129,0.039226317,0.040553615,0.017032217,0.01684391,0.5386707,2.2106174
0.83846284,1.4864719,0.43475709,0.047535112,0.082094516,0.050015435,0.015872697,0.45183552,2.2308678
0.87907563,1.7679378,0.38261973,0.037122349,0.018285634,0.014668005,0.16370519,1.0437443,2.3039405
0.77585379,1.5883855,0.47017419,0.033227003,0.055591962,0.034387366,0.026131761,1.59201,2.1995641
0.85535574,1.4013536,0.36607721,0.056239114,0.060042651,0.015749399,0.10877238,0.54471125,2.1345105
0.81439535,1.8468357,0.46628185,0.028636261,0.014476672,0.036993877,0.020607502,1.6459259,2.3374755
0.72587825,1.3650249,0.35665412,0.054345159,0.019597547,0.01389638,0.12215839,0.24184252,1.8310372
0.85398258,1.4946288,0.39048125,0.036873609,0.030422924,0.030174655,0.0395202,0.60773792,2.238197
0.76902224,1.7360674,0.35659467,0.043123905,0.06418232,0.024943669,0.053594826,0.8126233,1.9828444
0.80317673,1.6124999,0.38810371,0.049301272,0.057518049,0.023062133,0.092946997,0.67865596,2.0815018
0.96513385,1.8482369,0.3007524,0.039948704,0.032600316,0.022164114,0.011521067,0.79838404,2.3538277
0.71822413,1.3254978,0.51022555,0.0356382,0.046081703,0.036416192,0.20793806,0.91346117,2.0757799
0.89073903,1.3741428,0.36609757,0.040173784,0.010491949,0.01476812,0.014224152,1.0284769,2.2657188
0.84001326,2.1641958,0.42620152,0.040526767,0.10854846,0.026936761,0.095194847,1.0760572,2.307482
0.86528195,2.2324769,0.41194595,0.041714296,0.10704161,0.030403699,0.090961731,1.4093052,2.3428755
0.96526266,2.0400352,0.39197838,0.026733861,0.015554146,0.021551925,0.051628641,0.70404739,2.5919608
0.75517994,1.2188321,0.3473559,0.055721955,0.088871049,0.025228927,0.058244945,0.79415151,1.874095
0.75350285,1.2260462,0.36504421,0.047939221,0.10211815,0.015359056,0.040047496,0.95265566,1.9127889
0.79862271,1.2724673,0.39696901,0.034607108,0.057240081,0.027360019,0.033134328,0.51240628,2.107085
0.80907085,2.1228777,0.40779533,0.046896709,0.028695484,0.020189524,0.043486506,1.1606598,2.1736143
0.86447415,1.9317873,0.35455928,0.033477918,0.070050859,0.017533623,0.13747443,0.38942377,2.2447968
0.77390166,1.4628913,0.35010897,0.049608759,0.069378559,0.02858111,0.035639703,0.38194118,1.9498571
0.81594327,1.7048098,0.32110714,0.039821739,0.021574438,0.010436777,0.11773744,0.43139481,2.0441652
0.73814717,1.4816313,0.50082943,0.019257761,0.06767596,0.046967067,0.02205325,1.0719404,2.2022904
0.79510946,1.5248048,0.52684314,0.018915905,0.047013627,0.031850839,0.020755348,0.91535729,2.4065438
0.77986149,1.8740518,0.43287636,0.023135124,0.03598739,0.033388824,0.013046794,1.1483699,2.2163556
0.77353892,1.5828252,0.35041527,0.02529668,0.038054592,0.017868764,0.011144639,0.25670724,2.0284181
0.76997374,1.6644001,0.41850775,0.028004665,0.025747013,0.031115189,0.010757134,0.53280405,2.1278724
0.9154881,1.5804247,0.38986892,0.040075081,0.031782478,0.041485612,0.0524636,1.0375249,2.3775719
0.80223547,1.4274242,0.44628531,0.039099738,0.059462268,0.018738872,0.027976262,0.69688091,2.1874141
0.79688386,1.5505762,0.456424,0.042427459,0.046740583,0.027938345,0.012241092,0.8765996,2.1889983
0.8671334,1.5431189,0.38319414,0.040316474,0.036616944,0.034891429,0.024882317,0.9656277,2.24877
0.80787802,1.8355273,0.44053651,0.038024881,0.11542195,0.054169255,0.054437838,0.8490598,2.2346252
0.84167707,1.4978607,0.38990822,0.043442752,0.011346309,0.0096413276,0.045661487,0.9885857,2.1852509
0.8319215,1.6407153,0.39549493,0.026766954,0.047049721,0.050705998,0.054359119,0.87763717,2.2428793
0.78719588,1.7368757,0.41499056,0.039278596,0.035041142,0.010778313,0.041091414,0.91318502,2.1286298
0.80191166,1.5677926,0.37881758,0.044920706,0.070434152,0.045634276,0.071239836,0.48532419,2.0755103
0.82580948,1.7375574,0.43128534,0.039380079,0.018785038,0.012516514,0.040488682,0.98392093,2.248241
0.85128105,1.7072421,0.44689692,0.04642319,0.043571956,0.0079477728,0.03599348,0.98446148,2.3052103
0.81583613,1.803112,0.36283182,0.051657959,0.047523618,0.0059222622,0.020291475,0.77902137,2.0787008
0.80362414,1.7768241,0.38079593,0.045350058,0.027055667,0.0056998073,0.021885987,1.0110626,2.0958485
0.76925332,1.5287703,0.40241238,0.039119629,0.056269156,0.007562698,0.04269752,0.92844545,2.0496564
0.88065198,1.3063184,0.38789925,0.039663286,0.026160718,0.047126753,0.028806554,0.78193611,2.2733575
0.76957921,1.8763045,0.4880667,0.029299324,0.055581393,0.010677972,0.069843628,1.5169617,2.2633745
0.88817842,1.649476,0.40173781,0.044897424,0.033374256,0.0093682555,0.044687594,0.69363156,2.3199162
0.72602078,1.4666942,0.44552068,0.038064536,0.13215195,0.020850234,0.068173775,0.40786884,2.0070326
0.91394523,1.9176123,0.31426458,0.032679955,0.014448462,0.035840891,0.05322583,0.77799247,2.2887927
0.7800869,1.3753308,0.45193639,0.041326444,0.080713115,0.010387621,0.057039386,1.2019787,2.1283509
0.93243932,1.8720983,0.38212861,0.040844776,0.024937813,0.052391771,0.054519539,0.71649396,2.4223729
0.95224851,1.4618302,0.41282423,0.032449787,0.069650969,0.027927378,0.036615328,0.5593,2.527987
0.94080361,1.8831296,0.3494756,0.047056897,0.041905569,0.028482393,0.08796947,1.1864039,2.3622524
0.75987474,1.7243972,0.33798303,0.041278125,0.07149984,0.017443111,0.074314295,0.86256094,1.9387962
0.82916538,1.5011705,0.37821878,0.040338439,0.076832674,0.022123552,0.028887561,2.0339951,2.148579
0.88767183,1.7579412,0.37670808,0.041652713,0.018745188,0.020889048,0.045351828,0.39753688,2.2967526
0.86208203,1.7504653,0.35691913,0.040145497,0.049134186,0.038917757,0.082587876,1.3564872,2.2087615
0.79323895,1.9156662,0.41330759,0.045847515,0.016121413,0.012445748,0.04643992,0.76599956,2.1320053
0.86079996,1.3740017,0.3857917,0.033198983,0.066316987,0.044693621,0.063585292,1.1597673,2.251277
0.7358015,1.2324944,0.42333745,0.036582326,0.066760488,0.016568699,0.063208077,0.61139634,1.9832919
0.86322585,2.3402392,0.49059893,0.047337997,0.040394049,0.012701525,0.052241616,0.7273646,2.4735181
0.79583693,1.7540354,0.44928402,0.035642302,0.01482736,0.027352669,0.062259655,0.93121079,2.2216183
0.82952964,1.5459072,0.36355102,0.041444462,0.014027539,0.020779012,0.052177624,0.93915906,2.1263014
0.87345863,1.4289837,0.37715004,0.028332637,0.036276748,0.014294983,0.086688515,1.0373128,2.2893661
0.84579427,1.6097384,0.38645746,0.030634309,0.015951084,0.015619635,0.041059281,1.4741248,2.2436467
0.88071616,1.6994627,0.3528591,0.053819725,0.015343691,0.042275243,0.070592226,0.82999347,2.1982288
0.7463631,1.7898235,0.46998791,0.035523984,0.02233483,0.010692237,0.075410487,0.71693338,2.1375272
0.80678408,1.8238636,0.4428212,0.03632127,0.013203666,0.0099488612,0.081343914,0.93072602,2.2415816
0.87347043,1.6405395,0.34500072,0.041574685,0.040715167,0.011301273,0.027873329,0.93018689,2.2041937
0.82954601,1.5936327,0.45980916,0.040270493,0.022958183,0.039947324,0.063514014,0.98913042,2.2874385
0.84869517,1.5853425,0.32458761,0.041906709,0.061541692,0.012963569,0.023292417,0.82546063,2.1115274
0.78236676,1.8301963,0.46119848,0.038923613,0.023182498,0.032868014,0.090667927,0.83094317,2.2028274
0.83702504,1.6507372,0.39274087,0.031576603,0.040600914,0.026713893,0.051754609,0.92037794,2.2329085
0.90237213,1.6987502,0.32768515,0.026427328,0.052206564,0.017931886,0.089954506,0.74450424,2.2953528
0.85850183,1.4658534,0.30676644,0.031929792,0.053812327,0.022513127,0.020015516,1.4432509,2.1289337
0.80082904,1.6380132,0.44018077,0.026953243,0.029788101,0.023673443,0.12264273,0.45972334,2.2428405
0.84378098,1.6191728,0.32435754,0.052623251,0.051088869,0.015364765,0.010712049,1.36729,2.071976
0.8952856,1.7380554,0.36703254,0.039647303,0.030503312,0.025237189,0.016286409,1.0400174,2.3038911
0.83800515,1.5060041,0.37213324,0.045165301,0.022577695,0.031584357,0.020290055,1.0748621,2.1444689
0.87775499,1.4535478,0.47777804,0.044359455,0.060116683,0.02783919,0.014547646,1.2200043,2.4040026
0.93781097,1.8337189,0.34521804,0.044194606,0.025844683,0.017626226,0.012392134,3.3818156,2.3548824
0.92901505,2.0259138,0.4027013,0.032509523,0.044245452,0.027618248,0.012523316,1.0058295,2.4991634
0.69059823,1.2691324,0.34635039,0.049834749,0.028267287,0.021260272,0.13642962,0.56227969,1.7438296
0.77141614,1.660106,0.37516886,0.032863949,0.029653932,0.010622611,0.035878962,0.49912789,2.0435473
0.83976531,1.478536,0.39973852,0.044927644,0.027071,0.0088126065,0.039282638,0.49967304,2.1892371
0.73897981,1.8029715,0.3926,0.037505642,0.057143216,0.045022781,0.070955863,0.93890824,1.9893777
0.87126463,1.8231648,0.43985238,0.037252896,0.026841852,0.012697252,0.052723398,1.1416741,2.3904252
0.87477496,1.4777946,0.3306589,0.043276278,0.06591335,0.045854951,0.015883124,1.9075842,2.1702071
0.90180919,1.6545639,0.38902525,0.035123362,0.037590974,0.021054974,0.068010698,1.7433986,2.3683078
0.87152934,1.1654122,0.34100002,0.052116271,0.073776797,0.025768946,0.034560494,1.1044092,2.1349578
0.69614824,1.8105512,0.46962082,0.038233496,0.035377737,0.013958047,0.088574126,0.7163844,2.0037208
0.93232955,1.4968469,0.32729278,0.043834587,0.027544937,0.022468773,0.022052703,1.1777742,2.2948331
0.93924903,1.5662513,0.3116482,0.048795162,0.033009676,0.013262215,0.016392709,2.1087921,2.2740343
0.75513948,1.4305997,0.4779208,0.035224383,0.052013048,0.041026109,0.090400569,0.56153188,2.1347655
0.89427831,1.8276698,0.3110309,0.034473883,0.045905369,0.008419361,0.035178265,1.0432648,2.2278949
0.8285024,1.7604823,0.38411269,0.047205413,0.10773106,0.057345714,0.02176061,0.96126318,2.1517602
0.77452569,1.8332723,0.41713541,0.046847087,0.044861778,0.033796542,0.053123454,1.1651634,2.083393
0.91837279,1.3057466,0.45743726,0.034482228,0.032465072,0.027107924,0.047169362,1.6323548,2.4999874
0.90763425,1.2842672,0.38034787,0.034711401,0.045432839,0.02509003,0.040893526,1.6100063,2.3418279
0.92210319,1.2571343,0.39109913,0.031035775,0.027014017,0.022654395,0.040577733,1.5477051,2.4065807
0.91415911,1.8184787,0.41095335,0.02759184,0.069042847,0.025423906,0.025048111,0.75910492,2.4833262
0.825476,1.2255887,0.3684527,0.055867976,0.023560389,0.022751022,0.10744238,2.0617919,2.0598383
0.89941577,1.2882647,0.42162819,0.038987599,0.044394399,0.011583381,0.060004704,0.87368833,2.3729186
0.78043142,1.9710612,0.36657236,0.034566523,0.051699063,0.051500917,0.054899806,0.99887293,2.0673582
0.77414429,1.7915733,0.39577269,0.036988158,0.029483852,0.029811628,0.045072452,0.9570732,2.0789695
0.79528816,1.6374259,0.39956518,0.039976638,0.032802171,0.020334231,0.050437121,0.80546993,2.1129821
0.93621488,1.3349917,0.39651902,0.049090697,0.053046383,0.028308419,0.062701181,0.74554129,2.3852448
0.80724002,1.5283232,0.41181881,0.037345506,0.015348227,0.022143934,0.033944901,1.3942689,2.1613225
0.77658626,1.5182172,0.37847375,0.02679576,0.021041379,0.021972476,0.10521769,1.357622,2.0711285
0.8862924,1.648158,0.41713404,0.051386969,0.039302818,0.0077971474,0.038134651,0.7331349,2.3161887
0.88453104,1.6234681,0.31346194,0.048096207,0.030281265,0.0058516267,0.050212388,1.6032748,2.1595209
0.8621631,1.5927593,0.33108503,0.037535972,0.030661275,0.021068253,0.024581369,0.70572139,2.1658791
0.92178098,1.6864363,0.28877645,0.03986516,0.024919416,0.032276955,0.11936724,0.82245424,2.2296213
0.70679352,1.5144718,0.50473523,0.041475886,0.037462555,0.024138812,0.025284164,1.0292881,2.0381968
0.92520714,1.6777559,0.34242033,0.039349609,0.043219242,0.02474714,0.1148001,0.56861797,2.3284324
0.78895384,1.7454512,0.41317284,0.04106543,0.13132365,0.012641188,0.027398285,1.3997498,2.124283
0.82807885,1.5466488,0.39172731,0.046987754,0.01018591,0.02893134,0.02611674,0.6412851,2.1477276
0.86467139,1.7079209,0.39682577,0.026008841,0.010538641,0.021838058,0.061437342,1.1588768,2.3333803
0.76512309,1.48291,0.37497204,0.039940713,0.011253791,0.09833417,0.03666146,0.39743433,1.9934382
0.78835943,1.5326168,0.36920575,0.034837872,0.011127334,0.097870858,0.065196489,0.43259905,2.0589246
0.90508258,1.8616542,0.41369191,0.042667099,0.087784256,0.045438891,0.046339621,1.924218,2.4061837
0.84020046,1.5261512,0.42041823,0.042279221,0.042219645,0.011160512,0.030390178,0.82320744,2.235745
0.86594371,1.9873814,0.37914262,0.034484451,0.042828437,0.069996674,0.087965976,0.46459964,2.2926759
0.77471732,1.5172457,0.39994835,0.044503688,0.053917006,0.019173896,0.068834785,0.37626412,2.0404008
0.85707143,1.8499964,0.35253575,0.033820842,0.030830513,0.028802541,0.03095482,1.5804775,2.2174306
0.80820007,1.779411,0.44505065,0.052055769,0.071068681,0.028550671,0.012894992,1.2222106,2.1839641
0.81086317,1.5700444,0.38922542,0.046821729,0.035790507,0.013110625,0.010458158,1.2405412,2.1059664
0.83840139,1.859723,0.46453401,0.041835271,0.021721426,0.05544237,0.011606563,0.3977684,2.3375038
0.74255121,1.2091214,0.44739433,0.034789614,0.069196417,0.010031528,0.03230474,0.67645947,2.0376002
0.72738741,1.3794247,0.40802614,0.039199723,0.081946012,0.034052627,0.025717116,0.63407999,1.9454774
0.79637578,1.7352164,0.45719485,0.036336333,0.017326442,0.010196829,0.022932988,0.69629635,2.2315876
0.83438837,1.6222454,0.37674661,0.028873056,0.080919518,0.025776519,0.020353684,0.94499966,2.2072263
0.7237352,1.4851026,0.37587809,0.026764266,0.041617849,0.024136713,0.022259922,1.0025038,1.937801
0.84196426,0.93186386,0.42182176,0.054901897,0.041037839,0.018111091,0.041679894,0.40437623,2.1491573
0.80919303,1.1959175,0.35225212,0.037069513,0.059184127,0.049585173,0.020356288,0.46634058,2.053721
0.76601445,1.6009489,0.38669727,0.037671515,0.0775031,0.028250795,0.021187368,0.95018002,2.0285667
0.93990796,1.8897803,0.37328596,0.042353106,0.094015759,0.016373998,0.048711673,1.2406404,2.4194056
0.69960736,1.5180187,0.37241508,0.04230665,0.036855945,0.0091027419,0.076995096,0.92052791,1.8322051
0.96992577,1.3759648,0.43468596,0.040021372,0.045345894,0.052850748,0.029398743,0.72124622,2.5688262
0.96131412,1.4224369,0.43269259,0.052769151,0.023593923,0.030010299,0.070449474,0.85578697,2.4944283
0.6825591,1.5090651,0.40278344,0.036990027,0.025459364,0.021745171,0.067643419,0.27576398,1.848086
0.94247004,1.762354,0.42372023,0.044766003,0.059386187,0.024085981,0.035910534,2.0574443,2.4963521
0.73927876,1.5147273,0.41332434,0.032693968,0.023378046,0.024077829,0.055182529,0.57627973,2.0145895
0.73088969,1.5877617,0.4172932,0.030683586,0.019262184,0.011917005,0.045527756,0.33248983,2.0135299
0.83465466,1.7834793,0.36113139,0.033506248,0.0161277,0.033656696,0.04266693,1.0148865,2.1763436
0.81010748,1.646583,0.43626935,0.047309541,0.030146303,0.016256964,0.052723161,0.6863843,2.1802417
0.89090628,1.5623893,0.4522139,0.039442451,0.02160393,0.034822251,0.064282019,1.0515793,2.4259805
0.76811836,1.4794433,0.38334091,0.038524942,0.033447947,0.012781258,0.024939892,0.71889452,2.0168559
0.83936783,1.6058411,0.43555466,0.052333883,0.075135075,0.0078034697,0.028394103,0.45973651,2.2269676
0.77760747,1.2968722,0.40037556,0.036283454,0.020430172,0.0539122,0.096213371,1.2470798,2.0578861
0.92553914,1.9197434,0.38629315,0.044838686,0.064448365,0.0076142636,0.020161142,0.7867308,2.4018081
0.69476519,1.6592915,0.42184212,0.039329884,0.024940733,0.080988202,0.023910433,0.80277749,1.9098118
0.77837114,2.0254375,0.37519242,0.04211831,0.026969367,0.011189137,0.020280469,0.9487094,2.0561013
0.81739275,1.1279462,0.41724227,0.03727304,0.060175263,0.038909666,0.076098271,0.4927071,2.1611226
0.8499195,1.7499943,0.32769286,0.036033313,0.027479676,0.018674298,0.017982797,1.0395119,2.1457355
0.93789225,1.7234196,0.27709668,0.051137413,0.035412626,0.016726174,0.066956106,0.71705928,2.2175648
0.77438659,1.5303234,0.52017316,0.032309503,0.016522524,0.027628188,0.067549537,0.67583499,2.275331
0.84264734,2.0171528,0.39183905,0.041063481,0.035835115,0.025255411,0.037705435,1.340335,2.2380458
0.83583157,1.2212711,0.37205451,0.039219272,0.020006735,0.017467902,0.049167441,0.60825865,2.1393963
0.80541357,1.1584461,0.39494532,0.033531976,0.013482814,0.022911307,0.050294331,2.051751,2.1153479
0.96782801,1.1856363,0.46033303,0.036340821,0.020634545,0.012989553,0.084664184,1.2712428,2.6073298
0.6716833,1.4461149,0.34203306,0.031806419,0.074024077,0.030712822,0.047240584,0.43570368,1.7495974
0.69442289,1.5639421,0.3294432,0.028330326,0.092817304,0.027543174,0.043825446,0.5112679,1.801137
0.92006905,1.4620579,0.4199323,0.057707313,0.013132418,0.0059503804,0.073456099,0.85457889,2.361486
0.94408731,1.544892,0.42754006,0.050695071,0.012971114,0.0058179755,0.062681794,0.60280728,2.4638964
0.73798261,1.9390873,0.31903634,0.033616144,0.048194832,0.028753038,0.036647431,1.2091879,1.8930511
0.93810153,1.1423904,0.50550659,0.03119519,0.033510512,0.020138886,0.081755929,0.78645463,2.6316561
0.83945814,1.0727515,0.47351014,0.030818055,0.070956708,0.034708002,0.058699133,0.78613375,2.3209777
0.80772866,1.8750031,0.32488899,0.043079847,0.083867937,0.05468547,0.075580453,0.41223626,2.0313407
0.83259072,1.8259838,0.42381208,0.04049261,0.11208534,0.010117205,0.063869174,0.59815994,2.2555484
0.80606913,1.35124,0.36432211,0.035319947,0.011598806,0.018977258,0.035556287,1.0194728,2.0793775
0.83476416,1.5581435,0.39300176,0.038212083,0.011900681,0.012103896,0.060348978,1.2169152,2.1965308
0.77790795,1.5237603,0.36493294,0.037072411,0.012656539,0.0065934064,0.06631754,0.83217867,2.0202438
0.7608631,1.8178597,0.39542309,0.047731771,0.015573866,0.0057598247,0.063137981,0.85325065,2.0137929
0.86100824,1.4199491,0.40820963,0.026699277,0.030364357,0.076942655,0.041428354,1.0120757,2.3179691
0.82473611,1.8979084,0.39707297,0.041557403,0.058490801,0.0080418591,0.036317959,0.84417605,2.193641
0.81999868,1.9163459,0.41122431,0.049240924,0.085201759,0.022212612,0.077858165,0.37052958,2.1800051
0.87042267,1.8027463,0.39755429,0.051211692,0.057033672,0.035806654,0.075029566,0.3331216,2.2602298
0.82511414,1.7273452,0.43636361,0.04915475,0.035938167,0.04348027,0.07347208,0.30262509,2.2166834
0.71838211,2.0080024,0.48160699,0.036898061,0.036224797,0.01834851,0.049723975,0.43759214,2.1053999
0.94738489,1.5504356,0.48239916,0.038024015,0.034230425,0.031941366,0.049847801,1.2694543,2.6249841
0.66775238,1.8203002,0.32699115,0.044120046,0.035290453,0.026048931,0.023698324,0.86128741,1.711998
0.66475583,1.7696918,0.33205097,0.049616369,0.057642545,0.045889452,0.021690732,1.2225338,1.6965026
0.84243471,1.3902205,0.33203925,0.038279659,0.036734743,0.019011041,0.14059428,0.42211422,2.1086021
0.87894682,1.8469854,0.41375402,0.044146596,0.060112633,0.026088243,0.032327194,0.52553454,2.3369412
0.81687872,1.6254746,0.33716426,0.044455894,0.032266937,0.0275119,0.086110199,1.6440471,2.0530729
0.92729712,1.7806038,0.43824674,0.037414666,0.013436105,0.020622098,0.032151329,1.0425889,2.5198166
0.86455033,1.6043675,0.44515466,0.043266745,0.010580924,0.043379546,0.044901513,1.8653641,2.3375964
0.80555715,1.4874559,0.37579033,0.033199701,0.018663849,0.016837261,0.020337494,1.0436192,2.1120523
0.89999697,1.5291729,0.35205017,0.030773954,0.059088018,0.024760367,0.017233166,0.98719947,2.3071948
0.73947886,1.7180803,0.43289658,0.047537919,0.033931319,0.031250344,0.13923423,0.80408313,2.0116188
